,sobject_id
970,140811002701165
971,140811002701233
972,140811002701290
973,140811002701308
974,140811002701319
975,140811002701382
976,140811003301015
977,140811003301155
978,140811003301160
979,140811003301181
980,140811003301276
981,140811003301376
982,140811003901064
983,140811003901226
984,140811004501060
985,140811004501130
986,140811004501182
987,140811004501251
988,140811004501362
989,140811004501390
990,140811005001249
991,140811005001279
992,140811005601355
993,140812001601057
994,140812001601072
995,140812001601124
996,140812002101086
997,140812002101282
998,140812002101297
999,140812002101324
1000,140812002101374
1001,140812002601154
1002,140812002601182
1003,140812003201008
1004,140812003201034
1005,140812003201278
1006,140812003201304
1007,140812003201314
1008,140812003801133
1009,140812003801172
1010,140812004401063
1011,140813001601016
1012,140813001601188
1013,140813001601189
1014,140813001601194
1015,140813001601196
1016,140813001601204
1017,140813001601206
1018,140813001601215
1019,140813001601228
1020,140813001601243
1021,140813001601247
1022,140813001601329
1023,140813001601353
1024,140813001601376
1025,140813001601388
1026,140813001601396
1027,140813002201022
1028,140813002201063
1029,140813002201064
1030,140813002201103
1031,140813002201275
1032,140813002201341
1033,140813002201366
1034,140813003001181
1035,140813003001196
1036,140813003801106
1037,140813003801127
1038,140813003801196
1039,140813004601012
1040,140813004601253
1041,140814003301038
1042,140814003301127
1043,140814003801025
1044,140814003801197
1045,140814004301088
1046,140814004301103
1047,140814004301105
1048,140814004301199
1049,140814004301226
1050,140814004301308
1051,140814004301309
1052,140814004801024
1053,140814004801163
1054,140814004801173
1055,140814004801184
1056,140814004801381
1057,140814005401024
1058,140814005401160
1059,140814005401311
1060,140814005401318
1061,140814005401342
1062,140814005401352
1063,140814006001305
1064,140814006601104
1065,140814006601385
1066,140814006601388
1067,140823000401046
1068,140823000401143
1069,140823000401191
1070,140823002201132
1071,140824004801004
1072,140824004801028
1073,140824004801193
1074,140824004801199
1075,140824004801394
1076,140824006301047
1077,140824006301117
1078,140824006301172
1079,140824006301245
1080,141031003601241
1081,141031003601264
1082,141031003601362
1083,141101001801016
1084,141101001801128
1085,141101001801137
1086,141101001801203
1087,141101001801204
1088,141101001801206
1089,141101001801208
1090,141101001801209
1091,141101001801213
1092,141101001801220
1093,141101001801227
1094,141101001801240
1095,141101002401066
1096,141101002401080
1097,141101002401203
1098,141101002401206
1099,141101002401209
1100,141101002401211
1101,141101002401212
1102,141101002401215
1103,141101002401216
1104,141101002401219
1105,141101002401220
1106,141101002401221
1107,141101002401222
1108,141101002401329
1109,141101002401387
1110,141101003501042
1111,141101003501093
1112,141101003501095
1113,141101003501180
1114,141101003501201
1115,141101003501202
1116,141101003501206
1117,141101003501207
1118,141101003501208
1119,141101003501209
1120,141101003501213
1121,141101003501214
1122,141101003501219
1123,141101003501221
1124,141101003501222
1125,141101003501223
1126,141101003501225
1127,141101003501226
1128,141101003501227
1129,141101003501228
1130,141101003501231
1131,141101003501232
1132,141101003501233
1133,141101003501234
1134,141101003501235
1135,141101003501236
1136,141101003501238
1137,141101003501239
1138,141101003501240
1139,141101003501252
1140,141101003501256
1141,141101003501339
1142,141102002401275
1143,141102002701136
1144,141102002701348
1145,141102003201086
1146,141102003201172
1147,141102003201275
1148,141102003201383
1149,141103002601248
1150,141103002601308
1151,141103003101227
1152,141103003101245
1153,141103003101263
1154,141103003601096
1155,141103003601173
1156,141103003601358
1157,141103004201118
1158,141103004201154
1159,141103004201285
1160,141103004201318
1161,141104002301007
1162,141104002301008
1163,141104002301009
1164,141104002301143
1165,141104002301165
1166,141104002301273
1167,141104002301358
1168,141104002301376
1169,141104002301384
1170,141104002801283
1171,141104002801313
1172,141104002801397
1173,141104003301003
1174,141104003301060
1175,141104003301132
1176,141104003301274
1177,141104003801018
1178,141104003801066
1179,141104003801119
1180,141104003801249
1181,141104003801256
1182,141104003801278
1183,141104003801314
1184,141104003801329
1185,141104004301060
1186,141104004301088
1187,141104004301223
1188,141104004801062
1189,141104004801221
1190,141104004801232
1191,141104004801238
1192,141104004801239
1193,141104004801243
1194,141104004801304
1195,141104004801305
1196,141104004801320
1197,141104004801326
1198,141104004801327
1199,141104004801348
1200,141104004801395
1201,141104005301010
1202,141104005301039
1203,141104005301057
1204,141104005301155
1205,141104005301157
1206,141104005301167
1207,141104005301177
1208,141104005301184
1209,141104005301187
1210,141104005301190
1211,141104005301199
1212,141104005301206
1213,141104005301212
1214,141104005301216
1215,141104005301223
1216,141104005301227
1217,141104005301228
1218,141104005301229
1219,141104005301230
1220,141104005301231
1221,141104005301237
1222,141104005301241
1223,141104005301244
1224,141104005301245
1225,141104005301247
1226,141104005301248
1227,141104005301249
1228,141104005301251
1229,141104005301252
1230,141104005301253
1231,141104005301254
1232,141104005301255
1233,141104005301260
1234,141104005301264
1235,141104005301267
1236,141104005301270
1237,141104005301274
1238,141104005301276
1239,141104005301278
1240,141104005301279
1241,141104005301281
1242,141104005301289
1243,141104005301293
1244,141202003701035
1245,141231002501178
1246,141231002501223
1247,141231002501302
1248,141231002501323
1249,141231003001232
1250,141231003001319
1251,141231003501144
1252,141231003501157
1253,141231003501276
1254,141231003501324
1255,141231003501379
1256,141231003501390
1257,141231004001198
1258,141231004001279
1259,141231004001322
1260,141231004601155
1261,141231004601164
1262,150101002501041
1263,150101002501057
1264,150101002901088
1265,150101002901165
1266,150101002901220
1267,150101004001052
1268,150101004001098
1269,150101004001277
1270,150101004001390
1271,150102002201177
1272,150102002201196
1273,150102002201236
1274,150102002201264
1275,150102002201311
1276,150102002701121
1277,150102002701314
1278,150102002701317
1279,150102002701381
1280,150102002701389
1281,150102002701391
1282,150102003201020
1283,150102003701020
1284,150102003701232
1285,150102003701249
1286,150102003701266
1287,150102003701354
1288,150102003701362
1289,150102003701375
1290,150103002701019
1291,150103002701064
1292,150103002701196
1293,150103003001091
1294,150103003501044
1295,150103003501058
1296,150103003501136
1297,150103003501145
1298,150103003501270
1299,150103003501284
1300,150103003501321
1301,150103004001030
1302,150103004001041
1303,150103004001098
1304,150103004001128
1305,150103004001157
1306,150103004001273
1307,150103004001279
1308,150103004001281
1309,150103004001373
1310,150103004501153
1311,150103004501195
1312,150103004501221
1313,150103004501377
1314,150103005001065
1315,150103005001158
1316,150103005001232
1317,150103005001273
1318,150103005001274
1319,150103005001288
1320,150105002201013
1321,150105002201119
1322,150105002201198
1323,150105002201211
1324,150105002201271
1325,150105002801024
1326,150105002801233
1327,150105002801235
1328,150105002801255
1329,150106002701102
1330,150106002701105
1331,150106002701147
1332,150106002701170
1333,150106002701203
1334,150106002701206
1335,150106002701276
1336,150106002701307
1337,150106002701319
1338,150106002701329
1339,150106002701331
1340,150106003201311
1341,150106003701074
1342,150106003701124
1343,150106003701141
1344,150106003701288
1345,150106003701321
1346,150106003701334
1347,150106004101049
1348,150106004101081
1349,150106004101193
1350,150106004101228
1351,150106004101263
1352,150107002201034
1353,150107002201060
1354,150107002201063
1355,150107002201286
1356,150107002201342
1357,150107002701042
1358,150107002701168
1359,150107002701252
1360,150107002701294
1361,150107002701302
1362,150107002701304
1363,150107002701341
1364,150107003201030
1365,150107003201157
1366,150107003201197
1367,150107003201329
1368,150107003701068
1369,150107003701082
1370,150107003701154
1371,150107003701231
1372,150107003701238
1373,150107003701242
1374,150107003701285
1375,150107003701297
1376,150107004201056
1377,150107004201079
1378,150107004201156
1379,150107004201199
1380,150107004701067
1381,150107004701105
1382,150107004701144
1383,150107004701263
1384,150107004701284
1385,150108001001135
1386,150108001001286
1387,150108001001303
1388,150108001501212
1389,150108001501304
1390,150108002201039
1391,150108002201161
1392,150108002201167
1393,150108002201212
1394,150108002201244
1395,150108002201308
1396,150108002201348
1397,150108002201394
1398,150108002801098
1399,150108002801117
1400,150108002801126
1401,150108002801128
1402,150108002801133
1403,150108002801135
1404,150108002801168
1405,150108002801264
1406,150109001001049
1407,150109001001114
1408,150109001001142
1409,150112002501137
1410,150112002501165
1411,150112002501203
1412,150112002501308
1413,150112003001214
1414,150112003001321
1415,150204001601039
1416,150204001601081
1417,150204001601237
1418,150204001601360
1419,150204002401228
1420,150204002401320
1421,150204002401344
1422,150204002401367
1423,150204002901008
1424,150204002901029
1425,150204002901052
1426,150204002901168
1427,150204002901171
1428,150204002901292
1429,150204002901340
1430,150204002901370
1431,150204003701086
1432,150204003701113
1433,150204003701214
1434,150204003701322
1435,150205003401125
1436,150205003401206
1437,150205003401218
1438,150205003401232
1439,150205003401237
1440,150205003401256
1441,150205003401261
1442,150205003401277
1443,150205003401285
1444,150205003401288
1445,150205003401314
1446,150205003401323
1447,150205003401329
1448,150205003401336
1449,150205003401371
1450,150205004201086
1451,150205004201157
1452,150205004201216
1453,150205005001049
1454,150205005001166
1455,150205005001284
1456,150205005001318
1457,150205005001372
1458,150205005801011
1459,150205005801012
1460,150205005801072
1461,150205005801187
1462,150205005801198
1463,150205005801237
1464,150205005801345
1465,150205005801372
1466,150206002601041
1467,150206002601196
1468,150206002601204
1469,150206002601289
1470,150206002601326
1471,150206003401019
1472,150206003401288
1473,150206003401324
1474,150206003601192
1475,150206004301099
1476,150206004301228
1477,150206004301275
1478,150206004301306
1479,150206004301389
1480,150207002101030
1481,150207002101039
1482,150207002101068
1483,150207002101088
1484,150207002101118
1485,150207002101137
1486,150207002101141
1487,150207002101166
1488,150207002101174
1489,150207002101178
1490,150207002101185
1491,150207002101204
1492,150207002101219
1493,150207002101223
1494,150207002101326
1495,150207002101389
1496,150207003101005
1497,150207003101010
1498,150207003101019
1499,150207003101192
1500,150207003101316
1501,150207003101364
1502,150207003601012
1503,150207003601024
1504,150207003601049
1505,150207003601063
1506,150207003601067
1507,150207003601068
1508,150207003601072
1509,150207003601085
1510,150207003601145
1511,150207004101095
1512,150207004101136
1513,150207004101239
1514,150207004101262
1515,150207004101345
1516,150207005101175
1517,150207005101238
1518,150207005101325
1519,150208002701012
1520,150208002701258
1521,150208003201111
1522,150208003201243
1523,150208003201305
1524,150208003201327
1525,150208003701026
1526,150208003701275
1527,150208003701328
1528,150208004201009
1529,150208004201062
1530,150208004201095
1531,150208004201389
1532,150208004701110
1533,150208004701309
1534,150208004701382
1535,150208005201002
1536,150208005201314
1537,150208005201315
1538,150209002201048
1539,150209002201373
1540,150209002701180
1541,150209002701184
1542,150209002701187
1543,150209002701297
1544,150209002701317
1545,150209003301135
1546,150209003301207
1547,150209003301231
1548,150209003901042
1549,150209003901043
1550,150209003901136
1551,150209004501010
1552,150209004501069
1553,150209004501145
1554,150210002201078
1555,150210002201152
1556,150210002201158
1557,150210002201326
1558,150210002701013
1559,150210002701016
1560,150210002701115
1561,150210002701117
1562,150210002701119
1563,150210002701125
1564,150210002701128
1565,150210002701129
1566,150210002701133
1567,150210002701135
1568,150210002701140
1569,150210002701141
1570,150210002701142
1571,150210002701143
1572,150210002701145
1573,150210002701147
1574,150210002701152
1575,150210002701153
1576,150210002701154
1577,150210002701158
1578,150210002701160
1579,150210002701161
1580,150210002701164
1581,150210002701166
1582,150210002701168
1583,150210002701169
1584,150210002701172
1585,150210002701173
1586,150210002701174
1587,150210002701175
1588,150210002701176
1589,150210002701184
1590,150210002701186
1591,150210002701187
1592,150210002701188
1593,150210002701189
1594,150210002701190
1595,150210002701192
1596,150210002701193
1597,150210002701194
1598,150210002701197
1599,150210002701203
1600,150210002701207
1601,150210002701209
1602,150210002701220
1603,150210002701222
1604,150210002701224
1605,150210002701232
1606,150210002701234
1607,150210002701237
1608,150210002701239
1609,150210002701272
1610,150210002701277
1611,150210002701280
1612,150210002701303
1613,150210002701309
1614,150210002701312
1615,150210002701316
1616,150210002701322
1617,150210002701329
1618,150210002701331
1619,150210002701346
1620,150210002701368
1621,150210002701369
1622,150210003201033
1623,150210003201216
1624,150210003201277
1625,150210003201338
1626,150210003701277
1627,150210004201103
1628,150210004201296
1629,150210004201346
1630,150210004701017
1631,150210004701022
1632,150210004701087
1633,150210004701141
1634,150210004701294
1635,150211002201085
1636,150211002201131
1637,150211002201263
1638,150211002201283
1639,150211002201284
1640,150211002701025
1641,150211002701048
1642,150211002701131
1643,150211002701207
1644,150211002701288
1645,150211002701290
1646,150211002701298
1647,150211002701316
1648,150211002701321
1649,150211002701336
1650,150211002701343
1651,150211002701397
1652,150211003201201
1653,150211003201254
1654,150211003201281
1655,150211003201291
1656,150211003201362
1657,150211003701185
1658,150211003701187
1659,150211003701324
1660,150211004201253
1661,150211004201394
1662,150211004701029
1663,150211004701121
1664,150211004701184
